node,degree,wdegree,pagerank,is_oncokb,betweenness,closeness,clustering,degree_rank,wdegree_rank,pagerank_rank,betweenness_rank,closeness_rank,clustering_rank,is_cosmic,is_tcga
SULT1E1,2,1.862,7.393834731393455e-05,False,0.0,0.0,0.0,5374.0,5637.0,5703.0,1.0,1.0,2273.0,False,False
UGT2B11,2,1.836,9.170587849391907e-05,False,0.0,0.0,0.0,5374.0,5706.0,4463.0,1.0,1.0,2273.0,False,False
EVL,2,1.78,5.258980982834088e-05,False,0.0,0.0,0.0,5374.0,5916.0,7471.0,1.0,1.0,2273.0,False,False
LY75-CD302,2,1.448,4.2183528745864894e-05,False,0.0,0.0,0.0,5374.0,7194.0,8527.0,1.0,1.0,2273.0,False,False
KCNB2,2,1.667,4.789874907754943e-05,False,0.0,0.0,0.0,5374.0,6403.0,7929.0,1.0,1.0,2273.0,False,False
TGFA,2,1.508,4.3392815677063545e-05,False,0.0,0.0,0.0,5374.0,7035.0,8403.0,1.0,1.0,2273.0,False,False
ADCY6,2,1.77,5.6427170432561524e-05,False,0.0,0.0,0.0,5374.0,5955.0,7099.0,1.0,1.0,2273.0,False,False
FLI1,2,1.772,4.945100416320073e-05,True,0.0,0.0,1.0,5374.0,5945.0,7770.0,1.0,1.0,1.0,False,False
FBXO43,2,1.914,5.2791324802756776e-05,False,0.0,0.0,0.0,5374.0,5515.0,7453.0,1.0,1.0,2273.0,False,False
IFITM2,2,1.5030000000000001,4.196848369526344e-05,False,0.0,0.0,0.0,5374.0,7048.0,8556.0,1.0,1.0,2273.0,False,False
UXT,2,1.484,8.184771778508712e-05,False,0.0,0.0,0.0,5374.0,7109.0,5111.0,1.0,1.0,2273.0,False,False
NPRL2,2,1.58,5.415472333340237e-05,False,0.0,0.0,0.0,5374.0,6793.0,7308.0,1.0,1.0,2273.0,False,False
NANOS2,2,1.6099999999999999,7.058544093925767e-05,False,0.0,0.0,1.0,5374.0,6669.0,5971.0,1.0,1.0,1.0,False,False
ACADVL,2,1.721,5.611222403707351e-05,False,0.0,0.0,0.0,5374.0,6153.0,7127.0,1.0,1.0,2273.0,False,False
URB1,2,1.7429999999999999,3.1867974592761154e-05,False,0.0,0.0,0.0,5374.0,6057.0,9780.0,1.0,1.0,2273.0,False,False
RNMT,2,1.541,6.948741351502004e-05,False,0.0,0.0,0.0,5374.0,6925.0,6063.0,1.0,1.0,2273.0,False,False
CLIP1,2,1.746,6.047145852548808e-05,True,0.0,0.0,0.0,5374.0,6044.0,6803.0,1.0,1.0,2273.0,False,False
TOLLIP,2,1.8279999999999998,8.28788897013215e-05,False,0.0,0.0,0.0,5374.0,5747.0,5055.0,1.0,1.0,2273.0,False,False
AASDHPPT,2,1.689,5.480866708496136e-05,False,0.0,0.0,0.0,5374.0,6314.0,7243.0,1.0,1.0,2273.0,False,False
ERGIC2,2,1.719,6.769692812869388e-05,False,0.0,0.0,0.0,5374.0,6161.0,6227.0,1.0,1.0,2273.0,False,False
PPP2R3C,2,1.681,4.390703993132287e-05,False,0.0,0.0,0.0,5374.0,6345.0,8355.0,1.0,1.0,2273.0,False,False
ALDH16A1,2,1.6629999999999998,7.476902357684795e-05,False,0.0,0.0,0.0,5374.0,6425.0,5623.0,1.0,1.0,2273.0,False,False
NPY4R2,2,1.909,5.551630319800747e-05,False,0.0,0.0,0.0,5374.0,5527.0,7174.0,1.0,1.0,2273.0,False,False
THOC3,2,1.587,3.979899933886651e-05,False,0.0,0.0,0.0,5374.0,6766.0,8804.0,1.0,1.0,2273.0,False,False
NRXN3,2,1.884,6.936843813211998e-05,False,0.0,0.0,0.0,5374.0,5579.0,6075.0,1.0,1.0,2273.0,False,False
PAICS,2,1.704,5.024289903394374e-05,False,0.0,0.0,0.0,5374.0,6243.0,7703.0,1.0,1.0,2273.0,False,False
SOCS4,2,1.7000000000000002,4.760913834968178e-05,False,0.0,0.0,0.0,5374.0,6258.0,7954.0,1.0,1.0,2273.0,False,False
SLC25A41,2,1.526,3.615181818581752e-05,False,0.0,0.0,0.0,5374.0,6971.0,9230.0,1.0,1.0,2273.0,False,False
C1ORF194,2,1.7189999999999999,7.041395574296603e-05,False,0.0,0.0,0.0,5374.0,6162.0,5982.0,1.0,1.0,2273.0,False,False
FBXO31,2,1.9809999999999999,5.221725058696505e-05,True,0.0,0.0,0.0,5374.0,5415.0,7519.0,1.0,1.0,2273.0,False,False
PTPRB,2,1.4169999999999998,7.334490814665329e-05,True,0.0,0.0,0.0,5374.0,7242.0,5745.0,1.0,1.0,2273.0,False,False
PPA2,2,1.694,4.441963181229404e-05,False,0.0,0.0,0.0,5374.0,6289.0,8296.0,1.0,1.0,2273.0,False,False
PLAU,2,1.496,4.762638558818965e-05,False,0.0,0.0,0.0,5374.0,7064.0,7949.0,1.0,1.0,2273.0,False,False
STING1,2,1.7469999999999999,4.5858719898276374e-05,False,0.0,0.0,0.0,5374.0,6033.0,8157.0,1.0,1.0,2273.0,False,False
KLHDC2,2,1.716,4.3756099819272035e-05,False,0.0,0.0,0.0,5374.0,6174.0,8373.0,1.0,1.0,2273.0,False,False
LRRTM2,2,1.65,5.848549744242203e-05,False,0.0,0.0,0.0,5374.0,6471.0,6953.0,1.0,1.0,2273.0,False,False
POLR3H,2,1.998,4.53024925783064e-05,False,0.0,0.0,0.0,5374.0,5374.0,8211.0,1.0,1.0,2273.0,False,False
TLE3,2,1.871,5.500394046973671e-05,True,0.0,0.0,0.0,5374.0,5611.0,7222.0,1.0,1.0,2273.0,False,False
METTL21A,2,1.444,5.4596176796750603e-05,False,0.0,0.0,0.0,5374.0,7203.0,7262.0,1.0,1.0,2273.0,False,False
KLRB1,2,1.6360000000000001,4.4730556175966014e-05,False,0.0,0.0,0.0,5374.0,6537.0,8269.0,1.0,1.0,2273.0,False,False
LCE1D,2,1.5859999999999999,7.049805054780437e-05,False,0.0,0.0,0.0,5374.0,6774.0,5976.0,1.0,1.0,2273.0,False,False
NEUROD2,2,1.4969999999999999,6.783469338515833e-05,False,0.0,0.0,0.0,5374.0,7060.0,6219.0,1.0,1.0,2273.0,False,False
PSPH,2,1.4209999999999998,4.416567006470797e-05,False,0.0,0.0,0.0,5374.0,7239.0,8329.0,1.0,1.0,2273.0,False,False
SLC47A1,2,1.439,6.151816503367354e-05,False,0.0,0.0,0.0,5374.0,7212.0,6706.0,1.0,1.0,2273.0,False,False
SERPIND1,2,1.6629999999999998,5.916021733886451e-05,False,0.0,0.0,0.0,5374.0,6425.0,6911.0,1.0,1.0,2273.0,False,False
TRAPPC1,2,1.955,0.00010863917122674981,False,0.0,0.0,0.0,5374.0,5450.0,2918.0,1.0,1.0,2273.0,False,False
GEN1,2,1.585,4.0775049060518264e-05,True,0.0,0.0,0.0,5374.0,6778.0,8690.0,1.0,1.0,2273.0,False,False
PLIN1,2,1.658,6.497610574788976e-05,False,0.0,0.0,0.0,5374.0,6449.0,6442.0,1.0,1.0,2273.0,False,False
SON,2,1.8290000000000002,5.9652195522965064e-05,False,0.0,0.0,0.0,5374.0,5736.0,6872.0,1.0,1.0,2273.0,False,False
NUDT16,2,1.81,5.4386486076159504e-05,False,0.0,0.0,0.0,5374.0,5812.0,7280.0,1.0,1.0,2273.0,False,False
GRK5,2,1.6829999999999998,4.671254114490593e-05,False,0.0,0.0,1.0,5374.0,6339.0,8079.0,1.0,1.0,1.0,False,False
CARMIL1,2,1.938,7.931422779093005e-05,False,0.0,0.0,1.0,5374.0,5474.0,5298.0,1.0,1.0,1.0,False,False
ATXN1,2,1.41,4.100927709215527e-05,False,0.0,0.0,0.0,5374.0,7248.0,8668.0,1.0,1.0,2273.0,False,False
NR1H2,2,1.818,4.9254248388167605e-05,False,0.0,0.0,0.0,5374.0,5777.0,7794.0,1.0,1.0,2273.0,False,False
DIAPH3,2,1.572,8.52888958033418e-05,False,0.0,0.0,0.0,5374.0,6814.0,4878.0,1.0,1.0,2273.0,False,False
SYNE2,2,1.833,0.00014543230743556244,False,0.0,0.0,0.0,5374.0,5728.0,1626.0,1.0,1.0,2273.0,False,False
TRIM17,2,1.819,5.915562812289821e-05,False,0.0,0.0,0.0,5374.0,5774.0,6912.0,1.0,1.0,2273.0,False,False
BRF1,2,1.885,7.97773356091882e-05,False,0.0,0.0,0.0,5374.0,5578.0,5257.0,1.0,1.0,2273.0,False,False
KLK7,2,1.7120000000000002,6.054894771182964e-05,False,0.0,0.0,0.0,5374.0,6197.0,6790.0,1.0,1.0,2273.0,False,False
CCDC61,2,1.4529999999999998,5.700510850409635e-05,False,0.0,0.0,0.0,5374.0,7179.0,7053.0,1.0,1.0,2273.0,False,False
KIF1B,2,1.638,6.985249730041872e-05,False,0.0,0.0,0.0,5374.0,6527.0,6026.0,1.0,1.0,2273.0,False,False
PARVA,2,1.7229999999999999,5.88670382609515e-05,False,0.0,0.0,0.0,5374.0,6146.0,6934.0,1.0,1.0,2273.0,False,False
MIER3,2,1.586,0.0001454323074355625,False,0.0,0.0,0.0,5374.0,6771.0,1606.0,1.0,1.0,2273.0,False,False
CSE1L,2,1.572,8.320905288590247e-05,False,0.0,0.0,0.0,5374.0,6814.0,5032.0,1.0,1.0,2273.0,False,False
IPO8,2,1.439,4.695031866159866e-05,False,0.0,0.0,0.0,5374.0,7212.0,8049.0,1.0,1.0,2273.0,False,False
GPHA2,2,1.986,9.716010912537117e-05,False,0.0,0.0,0.0,5374.0,5409.0,3482.0,1.0,1.0,2273.0,False,False
FKBP6,2,1.5910000000000002,7.91509691277398e-05,False,0.0,0.0,0.0,5374.0,6752.0,5307.0,1.0,1.0,2273.0,False,False
SLN,2,1.472,0.00014543230743556252,False,0.0,0.0,0.0,5374.0,7140.0,1600.0,1.0,1.0,2273.0,False,False
TRAPPC3L,2,1.829,9.070380489954728e-05,False,0.0,0.0,0.0,5374.0,5740.0,4517.0,1.0,1.0,2273.0,False,False
TMOD4,2,1.8599999999999999,7.662877910642263e-05,False,0.0,0.0,1.0,5374.0,5645.0,5478.0,1.0,1.0,1.0,False,False
CLDN19,2,1.5790000000000002,8.483325154483693e-05,False,0.0,0.0,0.0,5374.0,6799.0,4921.0,1.0,1.0,2273.0,False,False
SSU72P2,2,1.613,5.433203952531143e-05,False,0.0,0.0,0.0,5374.0,6654.0,7286.0,1.0,1.0,2273.0,False,False
CCHCR1,2,1.576,0.0001454323074355625,False,0.0,0.0,0.0,5374.0,6809.0,1606.0,1.0,1.0,2273.0,False,False
MLN,2,1.6920000000000002,5.026511137239504e-05,False,0.0,0.0,0.0,5374.0,6297.0,7700.0,1.0,1.0,2273.0,False,False
SMOX,2,1.609,7.371166884611293e-05,False,0.0,0.0,0.0,5374.0,6675.0,5725.0,1.0,1.0,2273.0,False,False
DMGDH,2,1.658,6.181330612197462e-05,False,0.0,0.0,0.0,5374.0,6449.0,6691.0,1.0,1.0,2273.0,False,False
DIDO1,2,1.775,6.083533810176457e-05,False,0.0,0.0,0.0,5374.0,5939.0,6769.0,1.0,1.0,2273.0,False,False
LHX2,2,1.491,8.486526371228867e-05,False,0.0,0.0,0.0,5374.0,7081.0,4917.0,1.0,1.0,2273.0,False,False
MC2R,2,1.717,5.402771687212737e-05,False,0.0,0.0,0.0,5374.0,6167.0,7322.0,1.0,1.0,2273.0,False,False
COQ3,2,1.6629999999999998,9.688452166338233e-05,False,0.0,0.0,0.0,5374.0,6425.0,3496.0,1.0,1.0,2273.0,False,False
LCA5,2,1.763,5.75075068786445e-05,False,0.0,0.0,0.0,5374.0,5980.0,7019.0,1.0,1.0,2273.0,False,False
N6AMT1,2,1.714,4.6326619829249196e-05,False,0.0,0.0,0.0,5374.0,6184.0,8113.0,1.0,1.0,2273.0,False,False
ACKR2,2,1.829,5.004192607635391e-05,False,0.0,0.0,0.0,5374.0,5740.0,7719.0,1.0,1.0,2273.0,False,False
HLA-DMB,2,1.889,5.54025331481715e-05,False,0.0,0.0,0.0,5374.0,5564.0,7186.0,1.0,1.0,2273.0,False,False
ORC4,2,1.998,5.1102386303123326e-05,False,0.0,0.0,0.0,5374.0,5374.0,7630.0,1.0,1.0,2273.0,False,False
TG,2,1.676,9.934915495846407e-05,False,0.0,0.0,0.0,5374.0,6371.0,3360.0,1.0,1.0,2273.0,False,False
WDR11,2,1.608,5.369625418292575e-05,False,0.0,0.0,0.0,5374.0,6677.0,7352.0,1.0,1.0,2273.0,False,False
SPANXA1,2,1.998,0.00014543230743556247,False,0.0,0.0,0.0,5374.0,5374.0,1622.0,1.0,1.0,2273.0,False,False
ATXN7L2,2,1.82,4.141426783260281e-05,False,0.0,0.0,0.0,5374.0,5771.0,8613.0,1.0,1.0,2273.0,False,False
HAAO,2,1.6,5.470269522504859e-05,False,0.0,0.0,0.0,5374.0,6720.0,7252.0,1.0,1.0,2273.0,False,False
FTL,2,1.584,6.711731931366918e-05,False,0.0,0.0,0.0,5374.0,6780.0,6268.0,1.0,1.0,2273.0,False,False
LIN9,2,1.9300000000000002,8.062585437094412e-05,False,0.0,0.0,0.0,5374.0,5489.0,5205.0,1.0,1.0,2273.0,False,False
TRUB1,2,1.476,3.270857255228273e-05,False,0.0,0.0,0.0,5374.0,7130.0,9664.0,1.0,1.0,2273.0,False,False
COL8A2,2,1.911,7.304374699416531e-05,False,0.0,0.0,0.0,5374.0,5521.0,5770.0,1.0,1.0,2273.0,False,False
CDH24,2,1.5819999999999999,6.621115866774838e-05,False,0.0,0.0,0.0,5374.0,6788.0,6342.0,1.0,1.0,2273.0,False,False
TREM1,2,1.68,7.066667872242553e-05,False,0.0,0.0,0.0,5374.0,6354.0,5967.0,1.0,1.0,2273.0,False,False
RPUSD1,2,1.504,6.517474223887344e-05,False,0.0,0.0,0.0,5374.0,7046.0,6427.0,1.0,1.0,2273.0,False,False
CGN,2,1.7650000000000001,5.3429311246981645e-05,False,0.0,0.0,0.0,5374.0,5972.0,7385.0,1.0,1.0,2273.0,False,False
GNRH1,2,1.623,4.502433739341663e-05,False,0.0,0.0,0.0,5374.0,6604.0,8240.0,1.0,1.0,2273.0,False,False
NFYC,2,1.482,6.145065382139696e-05,False,0.0,0.0,0.0,5374.0,7113.0,6713.0,1.0,1.0,2273.0,False,False
DHRS9,2,1.892,6.419614885093756e-05,False,0.0,0.0,0.0,5374.0,5562.0,6505.0,1.0,1.0,2273.0,False,False
TRAPPC5,2,1.998,7.001670822743113e-05,False,0.0,0.0,1.0,5374.0,5374.0,6015.0,1.0,1.0,1.0,False,False
NEUROG3,2,1.587,7.401010389094907e-05,False,0.0,0.0,0.0,5374.0,6766.0,5694.0,1.0,1.0,2273.0,False,False
PROX1,2,1.604,5.339030498367054e-05,False,0.0,0.0,0.0,5374.0,6699.0,7393.0,1.0,1.0,2273.0,False,False
NFE2,2,1.438,5.713640554001161e-05,True,0.0,0.0,0.0,5374.0,7218.0,7043.0,1.0,1.0,2273.0,False,False
RIDA,2,1.556,4.5650135269843515e-05,False,0.0,0.0,0.0,5374.0,6870.0,8173.0,1.0,1.0,2273.0,False,False
TMEM189-UBE2V1,2,1.802,6.262386224232185e-05,False,0.0,0.0,0.0,5374.0,5839.0,6628.0,1.0,1.0,2273.0,False,False
APOBEC3B,2,1.492,4.2481127719356164e-05,True,0.0,0.0,0.0,5374.0,7079.0,8500.0,1.0,1.0,2273.0,False,False
DNAH3,2,1.778,7.533069984985907e-05,False,0.0,0.0,0.0,5374.0,5921.0,5576.0,1.0,1.0,2273.0,False,False
H2AB3,2,1.854,4.102507771134412e-05,False,0.0,0.0,0.0,5374.0,5656.0,8664.0,1.0,1.0,2273.0,False,False
PRDM16,2,1.772,9.914814802294593e-05,True,0.0,0.0,0.0,5374.0,5945.0,3372.0,1.0,1.0,2273.0,False,False
ENAH,2,1.84,6.565632333950999e-05,False,0.0,0.0,0.0,5374.0,5698.0,6380.0,1.0,1.0,2273.0,False,False
RSPH3,2,1.7919999999999998,0.00014543230743556244,False,0.0,0.0,0.0,5374.0,5871.0,1626.0,1.0,1.0,2273.0,False,False
PARP14,2,1.5259999999999998,9.680508526151225e-05,False,0.0,0.0,0.0,5374.0,6973.0,3498.0,1.0,1.0,2273.0,False,False
NAALADL1,2,1.525,6.109431899619664e-05,False,0.0,0.0,0.0,5374.0,6975.0,6742.0,1.0,1.0,2273.0,False,False
DDX41,2,1.679,4.0519516546354826e-05,True,0.0,0.0,0.0,5374.0,6356.0,8722.0,1.0,1.0,2273.0,False,False
LAMTOR4,2,1.5190000000000001,6.5661355219541e-05,False,0.0,0.0,0.0,5374.0,6993.0,6379.0,1.0,1.0,2273.0,False,False
GAB2,2,1.697,4.7194864377179454e-05,True,0.0,0.0,0.0,5374.0,6276.0,8017.0,1.0,1.0,2273.0,False,False
CTSC,2,1.607,7.167853622779365e-05,False,0.0,0.0,0.0,5374.0,6684.0,5880.0,1.0,1.0,2273.0,False,False
SHOX,2,1.518,7.779669184254987e-05,False,0.0,0.0,0.0,5374.0,6999.0,5402.0,1.0,1.0,2273.0,False,False
MTHFD2,2,1.97,7.233843747082584e-05,True,0.0,0.0,1.0,5374.0,5429.0,5822.0,1.0,1.0,1.0,False,False
ADGRD1,2,1.61,5.7310965938206955e-05,False,0.0,0.0,0.0,5374.0,6667.0,7031.0,1.0,1.0,2273.0,False,False
RANGRF,2,1.584,5.934265448863511e-05,False,0.0,0.0,0.0,5374.0,6780.0,6898.0,1.0,1.0,2273.0,False,False
INS-IGF2,2,1.666,4.853488994845438e-05,False,0.0,0.0,0.0,5374.0,6411.0,7865.0,1.0,1.0,2273.0,False,False
YES1,2,1.7389999999999999,4.691521086215426e-05,True,0.0,0.0,0.0,5374.0,6080.0,8053.0,1.0,1.0,2273.0,False,False
GID4,2,1.667,6.260407179545699e-05,True,0.0,0.0,0.0,5374.0,6403.0,6629.0,1.0,1.0,2273.0,False,False
AKR1A1,2,1.876,6.219988508198807e-05,False,0.0,0.0,0.0,5374.0,5598.0,6661.0,1.0,1.0,2273.0,False,False
PIDD1,2,1.887,5.071701093656044e-05,False,0.0,0.0,0.0,5374.0,5571.0,7659.0,1.0,1.0,2273.0,False,False
NUP88,2,1.954,5.914496349789227e-05,False,0.0,0.0,0.0,5374.0,5452.0,6914.0,1.0,1.0,2273.0,False,False
SPATA13,2,1.642,5.339318717213887e-05,False,0.0,0.0,0.0,5374.0,6504.0,7392.0,1.0,1.0,2273.0,False,False
C12ORF66,2,1.819,5.992920183425307e-05,False,0.0,0.0,0.0,5374.0,5774.0,6851.0,1.0,1.0,2273.0,False,False
TRIM31,2,1.518,7.000482471490587e-05,False,0.0,0.0,0.0,5374.0,6999.0,6016.0,1.0,1.0,2273.0,False,False
PNPLA6,2,1.871,6.493254032885747e-05,False,0.0,0.0,0.0,5374.0,5611.0,6446.0,1.0,1.0,2273.0,False,False
AK7,2,1.46,4.510701727029458e-05,False,0.0,0.0,0.0,5374.0,7163.0,8233.0,1.0,1.0,2273.0,False,False
FIS1,2,1.868,5.24884881227908e-05,False,0.0,0.0,0.0,5374.0,5618.0,7485.0,1.0,1.0,2273.0,False,False
ATP2A3,2,1.888,6.518448869457331e-05,False,0.0,0.0,0.0,5374.0,5568.0,6426.0,1.0,1.0,2273.0,False,False
CLDN24,2,1.6480000000000001,8.370727965722715e-05,False,0.0,0.0,0.0,5374.0,6484.0,4991.0,1.0,1.0,2273.0,False,False
AREL1,2,1.46,4.173266714738006e-05,False,0.0,0.0,0.0,5374.0,7163.0,8583.0,1.0,1.0,2273.0,False,False
PMM1,2,1.725,8.552358574585215e-05,False,0.0,0.0,0.0,5374.0,6135.0,4859.0,1.0,1.0,2273.0,False,False
C15ORF40,2,1.5950000000000002,6.197891896430238e-05,False,0.0,0.0,0.0,5374.0,6734.0,6679.0,1.0,1.0,2273.0,False,False
JPH2,2,1.649,7.922087800689849e-05,False,0.0,0.0,0.0,5374.0,6479.0,5304.0,1.0,1.0,2273.0,False,False
TMEM109,2,1.6280000000000001,4.37168430337485e-05,False,0.0,0.0,0.0,5374.0,6570.0,8376.0,1.0,1.0,2273.0,False,False
QRSL1,2,1.75,4.2650673648762274e-05,False,0.0,0.0,0.0,5374.0,6024.0,8480.0,1.0,1.0,2273.0,False,False
KIF3B,2,1.451,7.636255359155453e-05,False,0.0,0.0,0.0,5374.0,7187.0,5497.0,1.0,1.0,2273.0,False,False
TLR10,2,1.939,5.562939469710253e-05,False,0.0,0.0,0.0,5374.0,5472.0,7167.0,1.0,1.0,2273.0,False,False
PRPS2,2,1.888,5.54354508782427e-05,False,0.0,0.0,0.0,5374.0,5568.0,7180.0,1.0,1.0,2273.0,False,False
RIBC2,2,1.6640000000000001,6.182805857668356e-05,False,0.0,0.0,0.0,5374.0,6419.0,6689.0,1.0,1.0,2273.0,False,False
KIAA1328,2,1.998,0.00014543230743556247,False,0.0,0.0,0.0,5374.0,5374.0,1622.0,1.0,1.0,2273.0,False,False
ATL1,2,1.7269999999999999,0.00010102874326883199,False,0.0,0.0,0.0,5374.0,6122.0,3261.0,1.0,1.0,2273.0,False,False
CST3,2,1.667,7.416310248001597e-05,False,0.0,0.0,0.0,5374.0,6403.0,5682.0,1.0,1.0,2273.0,False,False
ROM1,2,1.478,6.357815105326566e-05,False,0.0,0.0,0.0,5374.0,7121.0,6554.0,1.0,1.0,2273.0,False,False
UBA5,2,1.845,0.00014543230743556244,False,0.0,0.0,0.0,5374.0,5684.0,1626.0,1.0,1.0,2273.0,False,False
PPP1R1B,2,1.669,5.0355644741774036e-05,False,0.0,0.0,0.0,5374.0,6394.0,7695.0,1.0,1.0,2273.0,False,False
BBS1,2,1.795,6.441275917606734e-05,False,0.0,0.0,0.0,5374.0,5862.0,6489.0,1.0,1.0,2273.0,False,False
PIGB,2,1.6989999999999998,9.278470474612555e-05,False,0.0,0.0,0.0,5374.0,6269.0,4400.0,1.0,1.0,2273.0,False,False
SLC25A37,2,1.539,6.0717828449221755e-05,False,0.0,0.0,0.0,5374.0,6934.0,6776.0,1.0,1.0,2273.0,False,False
IQGAP2,2,1.843,5.6122752035140645e-05,False,0.0,0.0,0.0,5374.0,5690.0,7125.0,1.0,1.0,2273.0,False,False
ATL3,2,1.5859999999999999,6.052894025205778e-05,False,0.0,0.0,0.0,5374.0,6774.0,6795.0,1.0,1.0,2273.0,False,False
PPIL3,2,1.5939999999999999,5.9393120255930416e-05,False,0.0,0.0,0.0,5374.0,6738.0,6891.0,1.0,1.0,2273.0,False,False
FCGRT,2,1.8090000000000002,5.391925211290802e-05,False,0.0,0.0,0.0,5374.0,5814.0,7331.0,1.0,1.0,2273.0,False,False
VPS33A,2,1.687,5.4627449417750767e-05,False,0.0,0.0,0.0,5374.0,6322.0,7257.0,1.0,1.0,2273.0,False,False
CHRNA1,2,1.443,7.93040052767066e-05,False,0.0,0.0,0.0,5374.0,7204.0,5301.0,1.0,1.0,2273.0,False,False
GRID2,2,1.569,4.985781750941336e-05,False,0.0,0.0,0.0,5374.0,6832.0,7733.0,1.0,1.0,2273.0,False,False
TYRP1,2,1.595,7.501000548672996e-05,False,0.0,0.0,0.0,5374.0,6735.0,5595.0,1.0,1.0,2273.0,False,False
TPO,2,1.7690000000000001,9.745113189786149e-05,False,0.0,0.0,0.0,5374.0,5957.0,3467.0,1.0,1.0,2273.0,False,False
KCNIP4,2,1.888,0.00010204450914224018,False,0.0,0.0,0.0,5374.0,5568.0,3213.0,1.0,1.0,2273.0,False,False
CD276,2,1.616,4.2533106701183175e-05,True,0.0,0.0,0.0,5374.0,6637.0,8493.0,1.0,1.0,2273.0,False,False
ZMYM2,2,1.589,7.59584903934009e-05,True,0.0,0.0,0.0,5374.0,6757.0,5531.0,1.0,1.0,2273.0,False,False
TPH1,2,1.8719999999999999,6.951915799135888e-05,False,0.0,0.0,0.0,5374.0,5604.0,6054.0,1.0,1.0,2273.0,False,False
RNASEK,2,1.984,5.909747559207178e-05,False,0.0,0.0,0.0,5374.0,5410.0,6918.0,1.0,1.0,2273.0,False,False
WDR4,2,1.646,3.850910937008272e-05,False,0.0,0.0,0.0,5374.0,6491.0,8947.0,1.0,1.0,2273.0,False,False
WLS,2,1.6869999999999998,5.3113743248249436e-05,False,0.0,0.0,0.0,5374.0,6323.0,7427.0,1.0,1.0,2273.0,False,False
PTPN12,2,1.718,4.965188290569334e-05,False,0.0,0.0,0.0,5374.0,6165.0,7753.0,1.0,1.0,2273.0,False,False
PTPA,2,1.4769999999999999,4.395620094505309e-05,False,0.0,0.0,0.0,5374.0,7126.0,8351.0,1.0,1.0,2273.0,False,False
KBTBD7,2,1.642,5.2804742908863446e-05,False,0.0,0.0,0.0,5374.0,6504.0,7452.0,1.0,1.0,2273.0,False,False
STK24,2,1.9889999999999999,5.550505766325028e-05,False,0.0,0.0,0.0,5374.0,5403.0,7175.0,1.0,1.0,2273.0,False,False
PLXNA3,2,1.778,6.932570890615686e-05,False,0.0,0.0,0.0,5374.0,5921.0,6083.0,1.0,1.0,2273.0,False,False
COPE,2,1.7,5.844756005073758e-05,False,0.0,0.0,0.0,5374.0,6261.0,6956.0,1.0,1.0,2273.0,False,False
XPR1,2,1.8130000000000002,8.525837385135726e-05,False,0.0,0.0,0.0,5374.0,5798.0,4883.0,1.0,1.0,2273.0,False,False
FZD5,2,1.841,6.149495039908126e-05,False,0.0,0.0,0.0,5374.0,5697.0,6709.0,1.0,1.0,2273.0,False,False
PCID2,2,1.916,5.410441177022289e-05,False,0.0,0.0,0.0,5374.0,5509.0,7313.0,1.0,1.0,2273.0,False,False
POU4F3,2,1.703,6.132496677728672e-05,False,0.0,0.0,0.0,5374.0,6247.0,6721.0,1.0,1.0,2273.0,False,False
ZFPM2,2,1.939,7.899633339605538e-05,False,0.0,0.0,0.0,5374.0,5472.0,5320.0,1.0,1.0,2273.0,False,False
E7ENQ6_HUMAN,2,1.842,3.897925618896246e-05,False,0.0,0.0,0.0,5374.0,5695.0,8899.0,1.0,1.0,2273.0,False,False
LILRA1,2,1.58,6.777457190850549e-05,False,0.0,0.0,0.0,5374.0,6793.0,6222.0,1.0,1.0,2273.0,False,False
COPZ2,2,1.96,6.817633581652573e-05,False,0.0,0.0,0.0,5374.0,5443.0,6184.0,1.0,1.0,2273.0,False,False
ICK,2,1.582,4.634839130050323e-05,False,0.0,0.0,0.0,5374.0,6786.0,8111.0,1.0,1.0,2273.0,False,False
SNX4,2,1.662,5.134671369844374e-05,False,0.0,0.0,0.0,5374.0,6429.0,7603.0,1.0,1.0,2273.0,False,False
TRAPPC13,2,1.726,5.976222260519149e-05,False,0.0,0.0,1.0,5374.0,6128.0,6862.0,1.0,1.0,1.0,False,False
PEBP4,2,1.605,2.8522818380363106e-05,False,0.0,0.0,0.0,5374.0,6693.0,10222.0,1.0,1.0,2273.0,False,False
AMELY,2,1.65,5.7108758810661965e-05,False,0.0,0.0,0.0,5374.0,6471.0,7047.0,1.0,1.0,2273.0,False,False
COQ7,2,1.8639999999999999,7.178499050026232e-05,False,0.0,0.0,0.0,5374.0,5631.0,5869.0,1.0,1.0,2273.0,False,False
BRAT1,2,1.7229999999999999,6.243902210747043e-05,False,0.0,0.0,0.0,5374.0,6146.0,6645.0,1.0,1.0,2273.0,False,False
ZNF44,2,1.455,7.109679771621539e-05,False,0.0,0.0,0.0,5374.0,7176.0,5929.0,1.0,1.0,2273.0,False,False
RAG1,2,1.555,4.14546209753944e-05,False,0.0,0.0,0.0,5374.0,6873.0,8608.0,1.0,1.0,2273.0,False,False
SPART,2,1.667,9.57714054828605e-05,False,0.0,0.0,0.0,5374.0,6403.0,3573.0,1.0,1.0,2273.0,False,False
EIF4ENIF1,2,1.736,4.1392204557059814e-05,False,0.0,0.0,0.0,5374.0,6086.0,8615.0,1.0,1.0,2273.0,False,False
PGM3,2,1.568,4.852866340499189e-05,False,0.0,0.0,0.0,5374.0,6836.0,7866.0,1.0,1.0,2273.0,False,False
